"id","code","name","level_id","parent_id","path"
"57681",NULL,"Kaesogolaetom","5","630","1.23.126.630."
"57682",NULL,"Kagai A","5","1231","1.43.247.1231."
"57683",NULL,"Kabok C","5","1223","1.43.245.1223."
"57684",NULL,"Kadede","5","1234","1.43.247.1234."
"57685",NULL,"Kadacha Upper","5","1237","1.43.248.1237."
"57686",NULL,"Kabonyo Anyona Upper","5","1226","1.43.246.1226."
"57687",NULL,"Kabonyo B","5","1227","1.43.246.1227."
"57688",NULL,"Kabonyo C","5","1227","1.43.246.1227."
"57689",NULL,"Kabonyo Kalal D","5","1235","1.43.247.1235."
"57690",NULL,"Kabonyo Lower B","5","1235","1.43.247.1235."
"57691",NULL,"Kabonyo Lower C","5","1235","1.43.247.1235."
"57692",NULL,"Kabonyo Othoro Lower","5","1226","1.43.246.1226."
"57693",NULL,"Kabonyo Anyona B","5","1226","1.43.246.1226."
"57694",NULL,"Kabonyo Othoro Middle","5","1226","1.43.246.1226."
"57695",NULL,"Kabonyo Upper A","5","1235","1.43.247.1235."
"57696",NULL,"Kabosan","5","612","1.23.123.612."
"57697",NULL,"Kabudho","5","1234","1.43.247.1234."
"57698",NULL,"Kabuja","5","1226","1.43.246.1226."
"57699",NULL,"Kabulokor center","5","629","1.23.126.629."
"57700",NULL,"Kabuong","5","1240","1.43.248.1240."
"57701",NULL,"Kabuor","5","1226","1.43.246.1226."
"57702",NULL,"Kabonyo Othoro Upper","5","1226","1.43.246.1226."
"57703",NULL,"Kabonyo A","5","1227","1.43.246.1227."
"57704",NULL,"Kabonyo","5","1237","1.43.248.1237."
"57705",NULL,"Kabonyo","5","1235","1.43.247.1235."
"57706",NULL,"Kabokorit","5","617","1.23.124.617."
"57707",NULL,"Kabollo","5","1232","1.43.247.1232."
"57708",NULL,"Kabondo","5","1223","1.43.245.1223."
"57709",NULL,"Kabondo","5","1245","1.43.250.1245."
"57710",NULL,"Kabondo Central","5","1223","1.43.245.1223."
"57711",NULL,"Kabondo Lower","5","1223","1.43.245.1223."
"57712",NULL,"Kabondo Upper","5","1223","1.43.245.1223."
"57713",NULL,"Kabonga","5","1239","1.43.248.1239."
"57714",NULL,"Kabongo","5","1235","1.43.247.1235."
"57715",NULL,"Kabongo","5","1240","1.43.248.1240."
"57716",NULL,"Kabongo","5","1250","1.43.250.1250."
"57717",NULL,"Kabongo A","5","1236","1.43.247.1236."
"57718",NULL,"Kabongo B","5","1236","1.43.247.1236."
"57719",NULL,"Kabongo Kamae","5","1228","1.43.246.1228."
"57720",NULL,"Kabongo Manga","5","1228","1.43.246.1228."
"57721",NULL,"Kabongokagoga","5","1230","1.43.247.1230."
"57722",NULL,"Kabonyo","5","1229","1.43.246.1229."
"57723",NULL,"Kabuor","5","1240","1.43.248.1240."
"57724",NULL,"Kabuor Aola","5","1223","1.43.245.1223."
"57725",NULL,"Kabuor Lower","5","1226","1.43.246.1226."
"57726",NULL,"Kabuor Upper","5","1226","1.43.246.1226."
"57727",NULL,"Kachola","5","1230","1.43.247.1230."
"57728",NULL,"Kachola","5","1238","1.43.248.1238."
"57729",NULL,"Kachola A","5","1239","1.43.248.1239."
"57730",NULL,"Kachola B","5","1239","1.43.248.1239."
"57731",NULL,"Kachola East","5","1230","1.43.247.1230."
"57732",NULL,"Kachola West","5","1230","1.43.247.1230."
"57733",NULL,"Kachuku","5","1221","1.43.245.1221."
"57734",NULL,"Kachuku B","5","1221","1.43.245.1221."
"57735",NULL,"Kachulo","5","624","1.23.125.624."
"57736",NULL,"Kachuna","5","625","1.23.125.625."
"57737",NULL,"Kachuo","5","1237","1.43.248.1237."
"57738",NULL,"Kachuonyo A","5","1225","1.43.245.1225."
"57739",NULL,"Kachuonyo B","5","1225","1.43.245.1225."
"57740",NULL,"Kachuth","5","1245","1.43.250.1245."
"57741",NULL,"Kachwecho","5","1222","1.43.245.1222."
"57742",NULL,"Kachweria","5","1226","1.43.246.1226."
"57743",NULL,"Kadacha Lower","5","1237","1.43.248.1237."
"57744",NULL,"Kachola","5","1221","1.43.245.1221."
"57745",NULL,"Kadada","5","1226","1.43.246.1226."
"57746",NULL,"Kachila","5","1228","1.43.246.1228."
"57747",NULL,"Kachiew","5","1238","1.43.248.1238."
"57748",NULL,"Kabura","5","637","1.23.127.637."
"57749",NULL,"Kaburini","5","1242","1.43.249.1242."
"57750",NULL,"Kabuto","5","1250","1.43.250.1250."
"57751",NULL,"Kabuya","5","1229","1.43.246.1229."
"57752",NULL,"Kabuya","5","1235","1.43.247.1235."
"57753",NULL,"Kabuya","5","1239","1.43.248.1239."
"57754",NULL,"Kabuya Karabondi","5","1235","1.43.247.1235."
"57755",NULL,"Kabwao","5","1259","1.43.252.1259."
"57756",NULL,"Kachapa","5","1227","1.43.246.1227."
"57757",NULL,"Kachar","5","1248","1.43.250.1248."
"57758",NULL,"Kachiaji","5","1250","1.43.250.1250."
"57759",NULL,"Kachichi","5","1258","1.43.252.1258."
"57760",NULL,"Kachieng","5","1235","1.43.247.1235."
"57761",NULL,"Kachieng Central","5","1235","1.43.247.1235."
"57762",NULL,"Kachieng Lower","5","1235","1.43.247.1235."
"57763",NULL,"Kachieng Opanga","5","1227","1.43.246.1227."
"57764",NULL,"Kachieng Upper","5","1235","1.43.247.1235."
"57765",NULL,"Kachila","5","638","1.23.128.638."
"57766",NULL,"Kapiyo","5","1235","1.43.247.1235."
"57767",NULL,"Itivanzou B","5","332","1.15.67.332."
"57768",NULL,"Ititu","5","362","1.15.73.362."
"57769",NULL,"Ididi","5","623","1.23.124.623."
"57770",NULL,"Idp","5","612","1.23.123.612."
"57771",NULL,"Idp","5","637","1.23.127.637."
"57772",NULL,"Idp 1","5","617","1.23.124.617."
"57773",NULL,"Idp 3","5","617","1.23.124.617."
"57774",NULL,"Idp2","5","617","1.23.124.617."
"57775",NULL,"Iiani","5","339","1.15.68.339."
"57776",NULL,"Icipe Junction","5","1254","1.43.251.1254."
"57777",NULL,"Iiani","5","347","1.15.70.347."
"57778",NULL,"Iiani","5","346","1.15.70.346."
"57779",NULL,"Iiani","5","352","1.15.71.352."
"57780",NULL,"Iiani","5","370","1.15.74.370."
"57781",NULL,"Iilusya Centre","5","365","1.15.74.365."
"57782",NULL,"Iimuvia","5","365","1.15.74.365."
"57783",NULL,"Ikalale akamar","5","637","1.23.127.637."
"57784",NULL,"Ikalini","5","338","1.15.68.338."
"57785",NULL,"Iiani","5","349","1.15.70.349."
"57786",NULL,"Ibong","5","624","1.23.125.624."
"57787",NULL,"Ibokan","5","626","1.23.125.626."
"57788",NULL,"Huruma","5","637","1.23.127.637."
"57789",NULL,"Guu","5","1248","1.43.250.1248."
"57790",NULL,"Haro","5","1226","1.43.246.1226."
"57791",NULL,"Haro","5","1251","1.43.250.1251."
"57792",NULL,"Health Centre","5","1241","1.43.249.1241."
"57793",NULL,"Hewani","5","631","1.23.126.631."
"57794",NULL,"Hewani a","5","628","1.23.125.628."
"57795",NULL,"Hewani b","5","628","1.23.125.628."
"57796",NULL,"High Risehospital","5","355","1.15.72.355."
"57797",NULL,"Highland","5","623","1.23.124.623."
"57798",NULL,"Highland 1","5","617","1.23.124.617."
"57799",NULL,"Highland 2","5","617","1.23.124.617."
"57800",NULL,"Highland 3","5","617","1.23.124.617."
"57801",NULL,"Highway","5","613","1.23.123.613."
"57802",NULL,"Hill View","5","1242","1.43.249.1242."
"57803",NULL,"Homabay High School","5","1241","1.43.249.1241."
"57804",NULL,"Hospital Quarters","5","1241","1.43.249.1241."
"57805",NULL,"Huruma","5","640","1.23.128.640."
"57806",NULL,"Ikandani","5","354","1.15.72.354."
"57807",NULL,"Ikandani","5","367","1.15.74.367."
"57808",NULL,"Ikangaani","5","367","1.15.74.367."
"57809",NULL,"Ikatau","5","366","1.15.74.366."
"57810",NULL,"Ikomoa","5","337","1.15.68.337."
"57811",NULL,"Ikomoa","5","345","1.15.69.345."
"57812",NULL,"Ikongo","5","333","1.15.67.333."
"57813",NULL,"Ikongo","5","331","1.15.67.331."
"57814",NULL,"Ikongo","5","353","1.15.71.353."
"57815",NULL,"Ikongwe","5","361","1.15.73.361."
"57816",NULL,"Ikoo","5","338","1.15.68.338."
"57817",NULL,"Ikoo","5","354","1.15.72.354."
"57818",NULL,"Ikoomango","5","361","1.15.73.361."
"57819",NULL,"Ikope","5","616","1.23.123.616."
"57820",NULL,"Ikotamwithe","5","351","1.15.71.351."
"57821",NULL,"Ikuki","5","366","1.15.74.366."
"57822",NULL,"Ikuku","5","343","1.15.69.343."
"57823",NULL,"Ikuku","5","367","1.15.74.367."
"57824",NULL,"Ikuku","5","366","1.15.74.366."
"57825",NULL,"Ikukumwa","5","332","1.15.67.332."
"57826",NULL,"Ikulya","5","345","1.15.69.345."
"57827",NULL,"Ikoma Nzoka","5","336","1.15.68.336."
"57828",NULL,"Gunda","5","1253","1.43.251.1253."
"57829",NULL,"Ikoma","5","344","1.15.69.344."
"57830",NULL,"Ikivingo","5","366","1.15.74.366."
"57831",NULL,"Ikave","5","350","1.15.71.350."
"57832",NULL,"Ikavule","5","337","1.15.68.337."
"57833",NULL,"Ikenamwaki","5","338","1.15.68.338."
"57834",NULL,"Ikengeni","5","338","1.15.68.338."
"57835",NULL,"Ikiliti","5","340","1.15.69.340."
"57836",NULL,"Ikime","5","331","1.15.67.331."
"57837",NULL,"Ikime","5","339","1.15.68.339."
"57838",NULL,"Ikime","5","338","1.15.68.338."
"57839",NULL,"Ikime","5","340","1.15.69.340."
"57840",NULL,"Ikinako","5","367","1.15.74.367."
"57841",NULL,"Ikinda","5","332","1.15.67.332."
"57842",NULL,"Ikindu","5","360","1.15.73.360."
"57843",NULL,"Ikirita","5","332","1.15.67.332."
"57844",NULL,"Ikirita","5","339","1.15.68.339."
"57845",NULL,"Ikisemei","5","367","1.15.74.367."
"57846",NULL,"Ikitioni","5","362","1.15.73.362."
"57847",NULL,"Ikitula","5","365","1.15.74.365."
"57848",NULL,"Ikivuthi","5","366","1.15.74.366."
"57849",NULL,"Ikumanzai","5","334","1.15.67.334."
"57850",NULL,"Gulwe","5","1252","1.43.251.1252."
"57851",NULL,"Gul Awach B","5","1233","1.43.247.1233."
"57852",NULL,"Gingo A","5","1246","1.43.250.1246."
"57853",NULL,"Gingo B","5","1246","1.43.250.1246."
"57854",NULL,"Gingo C","5","1246","1.43.250.1246."
"57855",NULL,"Gingo Centre","5","1259","1.43.252.1259."
"57856",NULL,"Githurai","5","350","1.15.71.350."
"57857",NULL,"God Agak A","5","1229","1.43.246.1229."
"57858",NULL,"God Agak B","5","1229","1.43.246.1229."
"57859",NULL,"Gingo","5","1245","1.43.250.1245."
"57860",NULL,"God Bondo","5","1251","1.43.250.1251."
"57861",NULL,"God Keyo","5","1257","1.43.252.1257."
"57862",NULL,"God Liech","5","1257","1.43.252.1257."
"57863",NULL,"God Miaha A","5","1227","1.43.246.1227."
"57864",NULL,"God Miaha B","5","1227","1.43.246.1227."
"57865",NULL,"God Mirni A","5","1257","1.43.252.1257."
"57866",NULL,"God Mirni B","5","1257","1.43.252.1257."
"57867",NULL,"God Mony","5","1238","1.43.248.1238."
"57868",NULL,"God Bura","5","1257","1.43.252.1257."
"57869",NULL,"Gina D","5","1249","1.43.250.1249."
"57870",NULL,"Gina C","5","1249","1.43.250.1249."
"57871",NULL,"Gina B","5","1249","1.43.250.1249."
"57872",NULL,"Gatuamwere B","5","335","1.15.67.335."
"57873",NULL,"Gatucongo","5","335","1.15.67.335."
"57874",NULL,"Gatundu A","5","335","1.15.67.335."
"57875",NULL,"Gatundu B","5","335","1.15.67.335."
"57876",NULL,"Gee","5","1250","1.43.250.1250."
"57877",NULL,"Gem Oremo","5","1232","1.43.247.1232."
"57878",NULL,"Gendia","5","1251","1.43.250.1251."
"57879",NULL,"Gendo A","5","1257","1.43.252.1257."
"57880",NULL,"Gendo B","5","1257","1.43.252.1257."
"57881",NULL,"Genga Town","5","1237","1.43.248.1237."
"57882",NULL,"Gera A","5","1254","1.43.251.1254."
"57883",NULL,"Gera B","5","1254","1.43.251.1254."
"57884",NULL,"Geto","5","1249","1.43.250.1249."
"57885",NULL,"Gimbo A","5","1259","1.43.252.1259."
"57886",NULL,"Gimbo B","5","1259","1.43.252.1259."
"57887",NULL,"Gimbo C","5","1259","1.43.252.1259."
"57888",NULL,"Gina A","5","1249","1.43.250.1249."
"57889",NULL,"God Mula","5","1251","1.43.250.1251."
"57890",NULL,"God Ngielo","5","1257","1.43.252.1257."
"57891",NULL,"God Nyango","5","1223","1.43.245.1223."
"57892",NULL,"God Ponge","5","1257","1.43.252.1257."
"57893",NULL,"Got Kombuto B","5","1259","1.43.252.1259."
"57894",NULL,"Got Komollo Lower","5","1234","1.43.247.1234."
"57895",NULL,"Got Komollo Upper","5","1234","1.43.247.1234."
"57896",NULL,"Got Kora","5","1228","1.43.246.1228."
"57897",NULL,"Got Kowiti A","5","1245","1.43.250.1245."
"57898",NULL,"Got Kowiti B","5","1245","1.43.250.1245."
"57899",NULL,"Got Majiwa","5","1233","1.43.247.1233."
"57900",NULL,"Got Obu","5","1250","1.43.250.1250."
"57901",NULL,"Got Opiyo","5","1243","1.43.249.1243."
"57902",NULL,"Got Rabuor","5","1241","1.43.249.1241."
"57903",NULL,"Got Rabuor","5","1259","1.43.252.1259."
"57904",NULL,"Got Rateng A","5","1256","1.43.251.1256."
"57905",NULL,"Got Rateng B","5","1256","1.43.251.1256."
"57906",NULL,"Got Rateng C","5","1256","1.43.251.1256."
"57907",NULL,"Government Headquarters","5","1241","1.43.249.1241."
"57908",NULL,"Gul","5","1236","1.43.247.1236."
"57909",NULL,"Gul Awach","5","1233","1.43.247.1233."
"57910",NULL,"Got Kombuto A","5","1259","1.43.252.1259."
"57911",NULL,"Gul Kagembe","5","1238","1.43.248.1238."
"57912",NULL,"Got Kokelo","5","1243","1.43.249.1243."
"57913",NULL,"Got Kokech B","5","1244","1.43.249.1244."
"57914",NULL,"Gode Ariyo","5","1259","1.43.252.1259."
"57915",NULL,"Gogo","5","1242","1.43.249.1242."
"57916",NULL,"Gonda","5","1252","1.43.251.1252."
"57917",NULL,"Gongo","5","1251","1.43.250.1251."
"57918",NULL,"Gonya Omenda","5","1228","1.43.246.1228."
"57919",NULL,"Got Achak","5","1233","1.43.247.1233."
"57920",NULL,"Got Adundo","5","1245","1.43.250.1245."
"57921",NULL,"Got Adundo","5","1259","1.43.252.1259."
"57922",NULL,"Got Adundo","5","1260","1.43.252.1260."
"57923",NULL,"Got Awendo","5","1255","1.43.251.1255."
"57924",NULL,"Got Kandiwo","5","1243","1.43.249.1243."
"57925",NULL,"Got Kangoya","5","1228","1.43.246.1228."
"57926",NULL,"Got Koboch","5","1222","1.43.245.1222."
"57927",NULL,"Got Kojowi A","5","1245","1.43.250.1245."
"57928",NULL,"Got Kojowi B","5","1245","1.43.250.1245."
"57929",NULL,"Got Kojowi C","5","1245","1.43.250.1245."
"57930",NULL,"Got Kokech A","5","1244","1.43.249.1244."
"57931",NULL,"Got Kokech C","5","1244","1.43.249.1244."
"57932",NULL,"Itivanzou A","5","332","1.15.67.332."
"57933",NULL,"Ikumburiu","5","335","1.15.67.335."
"57934",NULL,"Ikungu","5","357","1.15.72.357."
"57935",NULL,"Isevini","5","356","1.15.72.356."
"57936",NULL,"Isolo","5","348","1.15.70.348."
"57937",NULL,"Isou","5","342","1.15.69.342."
"57938",NULL,"Isovya","5","354","1.15.72.354."
"57939",NULL,"Isueni","5","346","1.15.70.346."
"57940",NULL,"Isululu","5","340","1.15.69.340."
"57941",NULL,"Itaa","5","334","1.15.67.334."
"57942",NULL,"Isekele","5","340","1.15.69.340."
"57943",NULL,"Itaani","5","362","1.15.73.362."
"57944",NULL,"Italwa","5","334","1.15.67.334."
"57945",NULL,"Itangini","5","353","1.15.71.353."
"57946",NULL,"Itangini","5","350","1.15.71.350."
"57947",NULL,"Itangini","5","364","1.15.73.364."
"57948",NULL,"Itavangungi","5","334","1.15.67.334."
"57949",NULL,"Itavangungi","5","340","1.15.69.340."
"57950",NULL,"Itavanguu","5","334","1.15.67.334."
"57951",NULL,"Itaava","5","361","1.15.73.361."
"57952",NULL,"Isee","5","340","1.15.69.340."
"57953",NULL,"Isaalala","5","352","1.15.71.352."
"57954",NULL,"Isaa Centre","5","367","1.15.74.367."
"57955",NULL,"Imwamba","5","343","1.15.69.343."
"57956",NULL,"Imwange","5","366","1.15.74.366."
"57957",NULL,"Imwivuli","5","363","1.15.73.363."
"57958",NULL,"Ingelu","5","347","1.15.70.347."
"57959",NULL,"Ingo","5","367","1.15.74.367."
"57960",NULL,"Ingoe","5","358","1.15.72.358."
"57961",NULL,"Ingoi","5","343","1.15.69.343."
"57962",NULL,"Inguu","5","360","1.15.73.360."
"57963",NULL,"Inguwu","5","362","1.15.73.362."
"57964",NULL,"Inyali","5","351","1.15.71.351."
"57965",NULL,"Inyali","5","367","1.15.74.367."
"57966",NULL,"Inyookoni","5","362","1.15.73.362."
"57967",NULL,"Inyuu","5","344","1.15.69.344."
"57968",NULL,"Inyuu Township","5","361","1.15.73.361."
"57969",NULL,"Iria Ntune","5","335","1.15.67.335."
"57970",NULL,"Irigu","5","335","1.15.67.335."
"57971",NULL,"Irira","5","335","1.15.67.335."
"57972",NULL,"Itemaasa","5","338","1.15.68.338."
"57973",NULL,"Itembuka","5","351","1.15.71.351."
"57974",NULL,"Itemeka","5","358","1.15.72.358."
"57975",NULL,"Itendeu Centre","5","339","1.15.68.339."
"57976",NULL,"Ithumbi","5","340","1.15.69.340."
"57977",NULL,"Ithumbi","5","349","1.15.70.349."
"57978",NULL,"Ithumula","5","354","1.15.72.354."
"57979",NULL,"Ithumula","5","361","1.15.73.361."
"57980",NULL,"Ithumula","5","359","1.15.73.359."
"57981",NULL,"Ithumula","5","365","1.15.74.365."
"57982",NULL,"Ithunguni","5","367","1.15.74.367."
"57983",NULL,"Ithunzi","5","333","1.15.67.333."
"57984",NULL,"Ithunzi","5","338","1.15.68.338."
"57985",NULL,"Ithunzuni","5","346","1.15.70.346."
"57986",NULL,"Ithyole","5","369","1.15.74.369."
"57987",NULL,"Itiko","5","344","1.15.69.344."
"57988",NULL,"Itiko","5","364","1.15.73.364."
"57989",NULL,"Itikoni","5","354","1.15.72.354."
"57990",NULL,"Itinda","5","333","1.15.67.333."
"57991",NULL,"Itithini","5","353","1.15.71.353."
"57992",NULL,"Ititu","5","354","1.15.72.354."
"57993",NULL,"Ithumbi","5","337","1.15.68.337."
"57994",NULL,"Imuvia B","5","366","1.15.74.366."
"57995",NULL,"Ithuka","5","347","1.15.70.347."
"57996",NULL,"Ithookwe","5","356","1.15.72.356."
"57997",NULL,"Ithamba Nzou","5","367","1.15.74.367."
"57998",NULL,"Ithamboni","5","333","1.15.67.333."
"57999",NULL,"Ithambwa","5","339","1.15.68.339."
"58000",NULL,"Ithambwa Ngao","5","338","1.15.68.338."
"58001",NULL,"Ithangathi","5","353","1.15.71.353."
"58002",NULL,"Ithangathi","5","359","1.15.73.359."
"58003",NULL,"Ithango","5","367","1.15.74.367."
"58004",NULL,"Ithekethe","5","347","1.15.70.347."
"58005",NULL,"Ithengeli","5","338","1.15.68.338."
"58006",NULL,"Ithenze","5","336","1.15.68.336."
"58007",NULL,"Ithenzeni","5","355","1.15.72.355."
"58008",NULL,"Ithesya Ngoo","5","365","1.15.74.365."
"58009",NULL,"Ithiani","5","356","1.15.72.356."
"58010",NULL,"Ithimani","5","334","1.15.67.334."
"58011",NULL,"Ithimani","5","356","1.15.72.356."
"58012",NULL,"Ithingili","5","333","1.15.67.333."
"58013",NULL,"Ithingwa","5","345","1.15.69.345."
"58014",NULL,"Ithui","5","332","1.15.67.332."
"58015",NULL,"Ikungu","5","350","1.15.71.350."
"58016",NULL,"Imuvia A","5","366","1.15.74.366."
"58017",NULL,"Imuthundua","5","367","1.15.74.367."
"58018",NULL,"Ilamba","5","367","1.15.74.367."
"58019",NULL,"Ilamba Central","5","361","1.15.73.361."
"58020",NULL,"Ilamba West","5","360","1.15.73.360."
"58021",NULL,"Ilambani","5","353","1.15.71.353."
"58022",NULL,"Ilange","5","333","1.15.67.333."
"58023",NULL,"Ilange","5","331","1.15.67.331."
"58024",NULL,"Ilange","5","343","1.15.69.343."
"58025",NULL,"Ilamba","5","365","1.15.74.365."
"58026",NULL,"Ilangilo","5","365","1.15.74.365."
"58027",NULL,"Ilekya","5","344","1.15.69.344."
"58028",NULL,"Ilelambyu","5","332","1.15.67.332."
"58029",NULL,"Ilem kajokon","5","627","1.23.125.627."
"58030",NULL,"Ilemkajokon","5","614","1.23.123.614."
"58031",NULL,"Ilengi","5","370","1.15.74.370."
"58032",NULL,"Ilenye","5","340","1.15.69.340."
"58033",NULL,"Ilianzi","5","345","1.15.69.345."
"58034",NULL,"Ilani","5","347","1.15.70.347."
"58035",NULL,"Ilamba","5","351","1.15.71.351."
"58036",NULL,"Ilamba","5","343","1.15.69.343."
"58037",NULL,"Ilamba","5","334","1.15.67.334."
"58038",NULL,"Ikungu","5","366","1.15.74.366."
"58039",NULL,"Ikunyi B","5","352","1.15.71.352."
"58040",NULL,"Ikunyi Original","5","352","1.15.71.352."
"58041",NULL,"Ikunza","5","332","1.15.67.332."
"58042",NULL,"Ikuta Nzuku","5","361","1.15.73.361."
"58043",NULL,"Ikuuni","5","332","1.15.67.332."
"58044",NULL,"Ikuuni","5","340","1.15.69.340."
"58045",NULL,"Ikuusya","5","345","1.15.69.345."
"58046",NULL,"Ilaani","5","365","1.15.74.365."
"58047",NULL,"Ilaani","5","368","1.15.74.368."
"58048",NULL,"Ilalambyu","5","332","1.15.67.332."
"58049",NULL,"Ilalambyu Center","5","338","1.15.68.338."
"58050",NULL,"Ilalu","5","336","1.15.68.336."
"58051",NULL,"Ilalu","5","345","1.15.69.345."
"58052",NULL,"Ilalu","5","360","1.15.73.360."
"58053",NULL,"Ilalu","5","359","1.15.73.359."
"58054",NULL,"Ilamba","5","332","1.15.67.332."
"58055",NULL,"Ilika","5","351","1.15.71.351."
"58056",NULL,"Ilika","5","366","1.15.74.366."
"58057",NULL,"Iliko","5","348","1.15.70.348."
"58058",NULL,"Ilikoni","5","366","1.15.74.366."
"58059",NULL,"Imale","5","368","1.15.74.368."
"58060",NULL,"Imale","5","367","1.15.74.367."
"58061",NULL,"Imale","5","366","1.15.74.366."
"58062",NULL,"Imale Centre","5","362","1.15.73.362."
"58063",NULL,"Imathoka","5","370","1.15.74.370."
"58064",NULL,"Imavui","5","350","1.15.71.350."
"58065",NULL,"Imavui","5","351","1.15.71.351."
"58066",NULL,"Imba","5","342","1.15.69.342."
"58067",NULL,"Imbo","5","1231","1.43.247.1231."
"58068",NULL,"Imbo Centre","5","1244","1.43.249.1244."
"58069",NULL,"Imbuvu","5","359","1.15.73.359."
"58070",NULL,"Imelu","5","370","1.15.74.370."
"58071",NULL,"Imikongo","5","367","1.15.74.367."
"58072",NULL,"Imiwa","5","368","1.15.74.368."
"58073",NULL,"Imorukoki","5","613","1.23.123.613."
"58074",NULL,"Impressa","5","626","1.23.125.626."
"58075",NULL,"Imumba","5","362","1.15.73.362."
"58076",NULL,"Imale","5","365","1.15.74.365."
"58077",NULL,"Imuuku","5","366","1.15.74.366."
"58078",NULL,"Imale","5","357","1.15.72.357."
"58079",NULL,"Imale","5","350","1.15.71.350."
"58080",NULL,"Ilila","5","366","1.15.74.366."
"58081",NULL,"Ililu","5","332","1.15.67.332."
"58082",NULL,"Ililuni","5","333","1.15.67.333."
"58083",NULL,"Ililuni","5","363","1.15.73.363."
"58084",NULL,"Ilima","5","356","1.15.72.356."
"58085",NULL,"Ilima Imwe","5","352","1.15.71.352."
"58086",NULL,"Ilimba","5","338","1.15.68.338."
"58087",NULL,"Ilioni","5","334","1.15.67.334."
"58088",NULL,"Ilomo","5","364","1.15.73.364."
"58089",NULL,"Ilondu","5","345","1.15.69.345."
"58090",NULL,"Ilooi","5","356","1.15.72.356."
"58091",NULL,"Ilooni","5","354","1.15.72.354."
"58092",NULL,"Iloseget","5","627","1.23.125.627."
"58093",NULL,"Iloyo","5","367","1.15.74.367."
"58094",NULL,"Ilumumbu","5","357","1.15.72.357."
"58095",NULL,"Ilusya","5","362","1.15.73.362."
"58096",NULL,"Ilusya","5","370","1.15.74.370."
"58097",NULL,"Imale","5","356","1.15.72.356."
"58098",NULL,"Kapiyo A","5","1234","1.43.247.1234."
"58099",NULL,"Kapiyo B","5","1234","1.43.247.1234."
"58100",NULL,"Kapiyo Fairos","5","1234","1.43.247.1234."
"58101",NULL,"Kodiaga B","5","1252","1.43.251.1252."
"58102",NULL,"Kodida","5","1245","1.43.250.1245."
"58103",NULL,"Kodielo","5","1221","1.43.245.1221."
"58104",NULL,"Kodik","5","1222","1.43.245.1222."
"58105",NULL,"Kodinokodimo","5","1231","1.43.247.1231."
"58106",NULL,"Kodirin","5","624","1.23.125.624."
"58107",NULL,"Kodongo","5","1238","1.43.248.1238."
"58108",NULL,"Kodiaga A","5","1252","1.43.251.1252."
"58109",NULL,"Kodongo","5","1248","1.43.250.1248."
"58110",NULL,"Kodopa","5","630","1.23.126.630."
"58111",NULL,"Kodote","5","1240","1.43.248.1240."
"58112",NULL,"Kodoyo Rech","5","1240","1.43.248.1240."
"58113",NULL,"Kodumo","5","1223","1.43.245.1223."
"58114",NULL,"Kodumo Kogello","5","1235","1.43.247.1235."
"58115",NULL,"Kodundo A","5","1221","1.43.245.1221."
"58116",NULL,"Kodundo B","5","1221","1.43.245.1221."
"58117",NULL,"Kodongo Kochich","5","1229","1.43.246.1229."
"58118",NULL,"Kodhur B","5","1230","1.43.247.1230."
"58119",NULL,"Kodhur A","5","1230","1.43.247.1230."
"58120",NULL,"Kodhul","5","1250","1.43.250.1250."
"58121",NULL,"Kodegi C","5","1232","1.43.247.1232."
"58122",NULL,"Kodegi D","5","1232","1.43.247.1232."
"58123",NULL,"Kodegi E","5","1232","1.43.247.1232."
"58124",NULL,"Kodeny","5","1249","1.43.250.1249."
"58125",NULL,"Kodera","5","1239","1.43.248.1239."
"58126",NULL,"Kodero","5","1228","1.43.246.1228."
"58127",NULL,"Kodero","5","1240","1.43.248.1240."
"58128",NULL,"Kodero A","5","1235","1.43.247.1235."
"58129",NULL,"Kodero B","5","1235","1.43.247.1235."
"58130",NULL,"Kodero C","5","1235","1.43.247.1235."
"58131",NULL,"Kodheny C","5","1233","1.43.247.1233."
"58132",NULL,"Kodheny E","5","1233","1.43.247.1233."
"58133",NULL,"Kodheny W","5","1233","1.43.247.1233."
"58134",NULL,"Kodhiambo","5","1231","1.43.247.1231."
"58135",NULL,"Kodhiambo","5","1239","1.43.248.1239."
"58136",NULL,"Kodhok A","5","1237","1.43.248.1237."
"58137",NULL,"Kodhok B","5","1237","1.43.248.1237."
"58138",NULL,"Koduol A","5","1248","1.43.250.1248."
"58139",NULL,"Kodegi B","5","1232","1.43.247.1232."
"58140",NULL,"Koduol B","5","1248","1.43.250.1248."
"58141",NULL,"Kodwar B","5","1226","1.43.246.1226."
"58142",NULL,"Kogiza","5","630","1.23.126.630."
"58143",NULL,"Kogogo A","5","1235","1.43.247.1235."
"58144",NULL,"Kogogo B","5","1235","1.43.247.1235."
"58145",NULL,"Kogol Lower","5","1230","1.43.247.1230."
"58146",NULL,"Kogol Upper","5","1230","1.43.247.1230."
"58147",NULL,"Kogola","5","1227","1.43.246.1227."
"58148",NULL,"Kogola","5","1230","1.43.247.1230."
"58149",NULL,"Koginga Beach","5","1241","1.43.249.1241."
"58150",NULL,"Kogola","5","1238","1.43.248.1238."
"58151",NULL,"Kogola","5","1248","1.43.250.1248."
"58152",NULL,"Kogola A","5","1223","1.43.245.1223."
"58153",NULL,"Kogola A","5","1240","1.43.248.1240."
