National,National_code,County,County_code,Sub-County,Sub-County_code,Ward,Ward_code,Village,Village_code
Kenya,1,Kitui,15,Mwingi North,67,Mumoni,333,Syomukii,156733310331
Kenya,1,Kitui,15,Mwingi North,67,Mumoni,333,Syonzuu,156733310332
Kenya,1,Kitui,15,Mwingi North,67,Mumoni,333,Tala,156733310333
Kenya,1,Kitui,15,Mwingi North,67,Mumoni,333,Thua,156733310334
Kenya,1,Kitui,15,Mwingi North,67,Mumoni,333,Tondora,156733310335
Kenya,1,Kitui,15,Mwingi North,67,Mumoni,333,Township,156733310336
Kenya,1,Kitui,15,Mwingi North,67,Mumoni,333,Tuthiitu,156733310337
Kenya,1,Kitui,15,Mwingi North,67,Mumoni,333,Utuuni,156733310338
Kenya,1,Kitui,15,Mwingi North,67,Mumoni,333,Wangutu,156733310339
Kenya,1,Kitui,15,Mwingi North,67,Mumoni,333,Wanguya,156733310340
Kenya,1,Kitui,15,Mwingi North,67,Mumoni,333,Wania,156733310341
Kenya,1,Kitui,15,Mwingi North,67,Mumoni,333,Wazelya,156733310342
Kenya,1,Kitui,15,Mwingi North,67,Mumoni,333,Wengeni,156733310343
Kenya,1,Kitui,15,Mwingi North,67,Mumoni,333,Wesungi,156733310344
Kenya,1,Kitui,15,Mwingi North,67,Mumoni,333,Wimivika,156733310345
Kenya,1,Kitui,15,Mwingi North,67,Mumoni,333,Zimba,156733310346
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Central,156733110347
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Emale,156733110348
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Ikime,156733110349
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Ikongo,156733110350
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Ilange,156733110351
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Itumbwa,156733110352
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Kaango,156733110353
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Kairungu,156733110354
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Kakunguu,156733110355
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Kalunge,156733110356
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Kalwa,156733110357
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Kamakali,156733110358
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Kamavui,156733110359
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Kanyonyi,156733110360
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Kanzika,156733110361
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Karengi,156733110362
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Kasiluni,156733110363
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Katangini,156733110364
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Kathaalani,156733110365
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Katithini,156733110366
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Katolongwe,156733110367
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Katoo,156733110368
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Katue,156733110369
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Katumbini,156733110370
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Katwala,156733110371
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Kavaani,156733110372
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Kerenai,156733110373
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Kimela,156733110374
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Kiungu,156733110375
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Kivila,156733110376
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Kyambyu,156733110377
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Kyangima,156733110378
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Kyanguua,156733110379
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Makuka,156733110380
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Malatani,156733110381
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Manguu,156733110382
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Masamba,156733110383
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Mathiakani,156733110384
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Mavauni,156733110385
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Mavindini,156733110386
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Mitalani,156733110387
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Mitamisyi Central,156733110388
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Munyinginyi,156733110389
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Munyuu,156733110390
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Muringani,156733110391
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Musonge,156733110392
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Mutairu,156733110393
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Mutala,156733110394
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Mutinda,156733110395
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Mutulya North,156733110396
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Mutulya South,156733110397
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Mutwakata,156733110398
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Mwangani,156733110399
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Ndatani,156733110400
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Ndunguni,156733110401
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Ngomano,156733110402
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Ngulini,156733110403
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Ngutani,156733110404
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Nyunyuni,156733110405
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Nzaini,156733110406
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Syumani,156733110407
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Syumuthwa,156733110408
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Tulanduli,156733110409
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Tumana,156733110410
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Twaathi,156733110411
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Wengeni,156733110412
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Wikilumi,156733110413
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Yamwenze,156733110414
Kenya,1,Kitui,15,Mwingi North,67,Ngomeni,331,Yanene,156733110415
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Ciaitungu,156733510416
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Ciatiara A,156733510417
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Ciatiara B,156733510418
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Citirietumo,156733510419
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Gacangi,156733510420
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Gacigongo,156733510421
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Gaciongo,156733510422
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Gakombe East,156733510423
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Gakombe West,156733510424
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Gatoroni,156733510425
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Gatuamwere,156733510426
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Gatuamwere B,156733510427
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Gatucongo,156733510428
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Gatundu A,156733510429
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Gatundu B,156733510430
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Ikumburiu,156733510431
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Iria Ntune,156733510432
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Irigu,156733510433
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Irira,156733510434
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Itungururu,156733510435
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Ituramiura,156733510436
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Kagaru,156733510437
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Kamagara,156733510438
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Kamagiti,156733510439
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Kamaindi,156733510440
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Kamangea,156733510441
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Kamangiti,156733510442
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Kamatumo,156733510443
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Kamayagi,156733510444
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Kambiti,156733510445
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Kamwerini,156733510446
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Kandimba,156733510447
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Kanjia,156733510448
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Kanthoroko,156733510449
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Kanthungu,156733510450
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Kanyengya,156733510451
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Karisani,156733510452
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Karuagi,156733510453
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Karuma,156733510454
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Karundu,156733510455
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Katama,156733510456
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Kathonjeni,156733510457
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Kathonzeni,156733510458
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Kaviri,156733510459
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Kiereri,156733510460
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Kiguru,156733510461
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Kirikoni,156733510462
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Kiriku,156733510463
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Kirikuyu,156733510464
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Konyu,156733510465
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Kwa Muusya,156733510466
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Kyaburi,156733510467
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Kyunga,156733510468
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Maikume,156733510469
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Makomango,156733510470
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Mariri,156733510471
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Mayara,156733510472
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Mbaragana,156733510473
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Mboroko,156733510474
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Mirambaikamba,156733510475
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Muguna,156733510476
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Mukunga,156733510477
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Mukuruni,156733510478
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Mungwuni,156733510479
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Mura,156733510480
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Muriciani,156733510481
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Muurwarungu,156733510482
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Mwenjeu,156733510483
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Ndiani,156733510484
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Ngururuni,156733510485
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Nkaraku,156733510486
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Nkoru,156733510487
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Nthangani,156733510488
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Nthi Ntune,156733510489
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Nthuri,156733510490
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Ntumira,156733510491
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Tuimange,156733510492
Kenya,1,Kitui,15,Mwingi North,67,Tharaka,335,Uveta,156733510493
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,B2,156733410494
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Central,156733410495
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Ciakanyenye,156733410496
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Ciokereke,156733410497
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Ciongutu,156733410498
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Emali,156733410499
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Ikumanzai,156733410500
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Ilamba,156733410501
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Ilioni,156733410502
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Itaa,156733410503
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Italwa,156733410504
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Itavangungi,156733410505
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Itavanguu,156733410506
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Ithimani,156733410507
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Itulu,156733410508
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Itunguni,156733410509
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Itura,156733410510
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Ituva,156733410511
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Iviaitune,156733410512
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kaangae,156733410513
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kaangwate,156733410514
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kaimea,156733410515
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kaivirya,156733410516
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kakaini,156733410517
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kakilongo,156733410518
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kakokoa,156733410519
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kakuawee,156733410520
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kakunguu,156733410521
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kakuranja,156733410522
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kalalani,156733410523
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kalamati,156733410524
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kalambani,156733410525
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kaliani,156733410526
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kalimani,156733410527
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kalimbwui,156733410528
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kalindi,156733410529
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kaliuko,156733410530
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kaluilaa,156733410531
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kalulu,156733410532
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kalumu,156733410533
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kalusyani,156733410534
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kamaguna,156733410535
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kamali,156733410536
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kamathusi,156733410537
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kamatungu,156733410538
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kamboya,156733410539
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kambuva,156733410540
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kambwee,156733410541
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kaminyambu,156733410542
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kamitweithoka,156733410543
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kamivunga,156733410544
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kamulemani,156733410545
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kamunyu,156733410546
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kamusavi,156733410547
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kamuthanga,156733410548
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kandara,156733410549
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kangalu,156733410550
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kangarai,156733410551
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kangemi,156733410552
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kangenye,156733410553
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kangii,156733410554
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kangitini,156733410555
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kangovi,156733410556
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kaningo,156733410557
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Karindi,156733410558
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Karissa,156733410559
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Karongo,156733410560
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Karungu,156733410561
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Karuri,156733410562
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kasaini,156733410563
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kasanga,156733410564
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kasarani,156733410565
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kaseluni,156733410566
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kasolelo,156733410567
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kasovwe,156733410568
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kasyathyuni,156733410569
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kasyule,156733410570
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Katambauku,156733410571
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Katevya,156733410572
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kathayoni,156733410573
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kathiaka,156733410574
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kathiani,156733410575
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kathumbini,156733410576
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kathungu,156733410577
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kathuri,156733410578
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Katiliku,156733410579
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Katilinge,156733410580
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Katothya,156733410581
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Katumbi,156733410582
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Katumbini,156733410583
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Katungulu,156733410584
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kauma,156733410585
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kaumini,156733410586
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kavutoni,156733410587
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kawongo,156733410588
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kayiu,156733410589
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kayovea,156733410590
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kenu,156733410591
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kiamatuta,156733410592
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kiambere,156733410593
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kiamurikimu,156733410594
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kiethoni,156733410595
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kikuli,156733410596
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kilawa,156733410597
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kilindini,156733410598
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kiluilu,156733410599
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kiluma,156733410600
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kilumu,156733410601
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kiseuni,156733410602
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kisiuni,156733410603
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kithimani,156733410604
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kithurini,156733410605
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kivunya,156733410606
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kulalani,156733410607
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kwa Mbiti,156733410608
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kwa Mwei,156733410609
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kwakamanga,156733410610
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kwakamari,156733410611
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kwamathumbi,156733410612
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kwamulungu,156733410613
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kwamwanza,156733410614
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kyamalutu,156733410615
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kyamatuta,156733410616
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kyandani,156733410617
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kyangini,156733410618
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kyanzou,156733410619
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kyaoni,156733410620
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kyeni,156733410621
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kyenini,156733410622
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kyonyoni,156733410623
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kyundua,156733410624
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Kyungu,156733410625
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Landani,156733410626
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Maangae,156733410627
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Makathia,156733410628
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Makulende,156733410629
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Mangulu,156733410630
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Manzinga,156733410631
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Manzui,156733410632
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Maru,156733410633
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Masasini,156733410634
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Maseveseveni,156733410635
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Masimbani,156733410636
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Mathaalani,156733410637
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Mathunyani,156733410638
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Mathurini,156733410639
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Maturumbe,156733410640
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Mbilivili,156733410641
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Mbitini,156733410642
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Miangani,156733410643
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Miangeni,156733410644
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Migaeni,156733410645
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Mikuyuni,156733410646
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Mukameni,156733410647
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Mukauru,156733410648
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Mukekeni,156733410649
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Mukothima,156733410650
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Mukusya,156733410651
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Mulangoni,156733410652
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Mulinde,156733410653
Kenya,1,Kitui,15,Mwingi North,67,Tseikuru,334,Musambyo,156733410654
