path_id,County,Subcounty,Ward,Village
0.116.11029.60171,Kisii,Bobasi,Bassi Central,Keera
0.116.11029.59945,Kisii,Bobasi,Bassi Central,Kegochi
0.116.11029.60220,Kisii,Bobasi,Bassi Central,Kenyoro Nyoera
0.116.11029.59946,Kisii,Bobasi,Bassi Central,Kiamokama
0.116.11029.60214,Kisii,Bobasi,Bassi Central,Kirwanda
0.116.11029.59954,Kisii,Bobasi,Bassi Central,Lachari
0.116.11029.60155,Kisii,Bobasi,Bassi Central,Maiga
0.116.11029.59955,Kisii,Bobasi,Bassi Central,Majimazuri 1
0.116.11029.59956,Kisii,Bobasi,Bassi Central,Majimazuri 2
0.116.11029.60304,Kisii,Bobasi,Bassi Central,Masongo A
0.116.11029.60305,Kisii,Bobasi,Bassi Central,Masongo B
0.116.11029.60207,Kisii,Bobasi,Bassi Central,Matangamano
0.116.11029.60206,Kisii,Bobasi,Bassi Central,Matierio
0.116.11029.59912,Kisii,Bobasi,Bassi Central,Mogonchoro
0.116.11029.60199,Kisii,Bobasi,Bassi Central,Mokomoni
0.116.11029.60228,Kisii,Bobasi,Bassi Central,Mokoroti
0.116.11029.59913,Kisii,Bobasi,Bassi Central,Mosasa
0.116.11029.60204,Kisii,Bobasi,Bassi Central,Mwamagwaro
0.116.11029.60202,Kisii,Bobasi,Bassi Central,Mwamanyomba
0.116.11029.60203,Kisii,Bobasi,Bassi Central,Mwanyabucha
0.116.11029.60200,Kisii,Bobasi,Bassi Central,Mwanyarango
0.116.11029.59959,Kisii,Bobasi,Bassi Central,Mwarambeka
0.116.11029.60209,Kisii,Bobasi,Bassi Central,Mwasamoita
0.116.11029.60193,Kisii,Bobasi,Bassi Central,Mwonchangwa
0.116.11029.59962,Kisii,Bobasi,Bassi Central,Nyabirundu 1
0.116.11029.59963,Kisii,Bobasi,Bassi Central,Nyabirundu 2
0.116.11029.60157,Kisii,Bobasi,Bassi Central,Nyaibasa
0.116.11029.60219,Kisii,Bobasi,Bassi Central,Nyaineke
0.116.11029.60306,Kisii,Bobasi,Bassi Central,Nyairoko
0.116.11029.59914,Kisii,Bobasi,Bassi Central,Nyakona 1
0.116.11029.59915,Kisii,Bobasi,Bassi Central,Nyakona 2
0.116.11029.59918,Kisii,Bobasi,Bassi Central,Nyamware 1
0.116.11029.59919,Kisii,Bobasi,Bassi Central,Nyamware 2
0.116.11029.59920,Kisii,Bobasi,Bassi Central,Nyamware Rikura
0.116.11029.60159,Kisii,Bobasi,Bassi Central,Nyationgongo
0.116.11029.60224,Kisii,Bobasi,Bassi Central,Nyoera 1
0.116.11029.60225,Kisii,Bobasi,Bassi Central,Nyoera 2
0.116.11029.60180,Kisii,Bobasi,Bassi Central,Omobera 
0.116.11029.60187,Kisii,Bobasi,Bassi Central,Omogonchoro
0.116.11029.60172,Kisii,Bobasi,Bassi Central,Omokorogonywa
0.116.11029.59921,Kisii,Bobasi,Bassi Central,Omokubo
0.116.11029.60174,Kisii,Bobasi,Bassi Central,Omonyenya
0.116.11029.60186,Kisii,Bobasi,Bassi Central,Omosocho
0.116.11029.60160,Kisii,Bobasi,Bassi Central,Omoyo
0.116.11029.60223,Kisii,Bobasi,Bassi Central,Omwobo
0.116.11029.60188,Kisii,Bobasi,Bassi Central,Riakiora 1
0.116.11029.60189,Kisii,Bobasi,Bassi Central,Riakiora 2
0.116.11029.60227,Kisii,Bobasi,Bassi Central,Riamairura
0.116.11029.59923,Kisii,Bobasi,Bassi Central,Rianyaingiri
0.116.11029.60230,Kisii,Bobasi,Bassi Central,Rianyangweso
0.116.11029.60173,Kisii,Bobasi,Bassi Central,Rianyanusi
0.116.11029.60161,Kisii,Bobasi,Bassi Central,Riatebe
0.116.11029.60192,Kisii,Bobasi,Bassi Central,Ribaita
0.116.11029.60164,Kisii,Bobasi,Bassi Central,Ribwago
0.116.11029.60185,Kisii,Bobasi,Bassi Central,Rikura Magogo
0.116.11029.59925,Kisii,Bobasi,Bassi Central,Rioibi 1
0.116.11029.59924,Kisii,Bobasi,Bassi Central,Rioibi 2
0.116.11029.60211,Kisii,Bobasi,Bassi Central,Riokero
0.116.11029.60231,Kisii,Bobasi,Bassi Central,Riomoro Nyoera
0.116.11029.60198,Kisii,Bobasi,Bassi Central,Riomuga
0.116.11029.59917,Kisii,Bobasi,Bassi Central,Rionchaga 1
0.116.11029.59928,Kisii,Bobasi,Bassi Central,Rionchaga 2
0.116.11029.59929,Kisii,Bobasi,Bassi Central,Rionyoni
0.116.11029.60234,Kisii,Bobasi,Bassi Central,Ritibo
0.116.11029.60307,Kisii,Bobasi,Bassi Central,Suguta 1
0.116.11029.60308,Kisii,Bobasi,Bassi Central,Suguta 2
0.116.11029.60210,Kisii,Bobasi,Bassi Central,Tundubari
0.116.11029.59563,Kisii,Bobasi,Bassi Chache,Birongo
0.116.11029.59565,Kisii,Bobasi,Bassi Chache,Bomonyama
0.116.11029.59597,Kisii,Bobasi,Bassi Chache,Esamba
0.116.11029.59630,Kisii,Bobasi,Bassi Chache,Esamba
0.116.11029.59598,Kisii,Bobasi,Bassi Chache,Etangi
0.116.11029.59631,Kisii,Bobasi,Bassi Chache,Etangi
0.116.11029.59566,Kisii,Bobasi,Bassi Chache,Gekongo 1
0.116.11029.59567,Kisii,Bobasi,Bassi Chache,Gekongo 2
0.116.11029.59588,Kisii,Bobasi,Bassi Chache,Gesure
0.116.11029.59587,Kisii,Bobasi,Bassi Chache,Gesure B
0.116.11029.59589,Kisii,Bobasi,Bassi Chache,Getare
0.116.11029.59590,Kisii,Bobasi,Bassi Chache,Getonto
0.116.11029.59599,Kisii,Bobasi,Bassi Chache,Gitogo
0.116.11029.59632,Kisii,Bobasi,Bassi Chache,Gitogo
0.116.11029.59591,Kisii,Bobasi,Bassi Chache,Irongo
0.116.11029.59624,Kisii,Bobasi,Bassi Chache,Irongo
0.116.11029.59568,Kisii,Bobasi,Bassi Chache,Itibo Market
0.116.11029.59592,Kisii,Bobasi,Bassi Chache,Kebabe
0.116.11029.59625,Kisii,Bobasi,Bassi Chache,Kebabe
0.116.11029.59600,Kisii,Bobasi,Bassi Chache,Kebute
0.116.11029.59633,Kisii,Bobasi,Bassi Chache,Kebute
0.116.11029.59593,Kisii,Bobasi,Bassi Chache,Kiogoro
0.116.11029.59626,Kisii,Bobasi,Bassi Chache,Kiogoro
0.116.11029.59572,Kisii,Bobasi,Bassi Chache,Magoroka 1
0.116.11029.59573,Kisii,Bobasi,Bassi Chache,Magoroka 2
0.116.11029.59601,Kisii,Bobasi,Bassi Chache,Matongo
0.116.11029.59634,Kisii,Bobasi,Bassi Chache,Matongo
0.116.11029.59569,Kisii,Bobasi,Bassi Chache,Matongo 1
0.116.11029.59570,Kisii,Bobasi,Bassi Chache,Matongo 2
0.116.11029.59571,Kisii,Bobasi,Bassi Chache,Matongo Keera
0.116.11029.59594,Kisii,Bobasi,Bassi Chache,Mekonge
0.116.11029.59627,Kisii,Bobasi,Bassi Chache,Mekonge
0.116.11029.59574,Kisii,Bobasi,Bassi Chache,Mosobeti
0.116.11029.59575,Kisii,Bobasi,Bassi Chache,Nyabuto
0.116.11029.59576,Kisii,Bobasi,Bassi Chache,Nyagancha
0.116.11029.59577,Kisii,Bobasi,Bassi Chache,Nyagancha 2
0.116.11029.59595,Kisii,Bobasi,Bassi Chache,Nyagesa
0.116.11029.59628,Kisii,Bobasi,Bassi Chache,Nyagesa
0.116.11029.59635,Kisii,Bobasi,Bassi Chache,Nyakunguru
0.116.11029.59602,Kisii,Bobasi,Bassi Chache,Nyamabariri
0.116.11029.59636,Kisii,Bobasi,Bassi Chache,Nyamabariri
0.116.11029.59579,Kisii,Bobasi,Bassi Chache,Nyambenoka
0.116.11029.59657,Kisii,Bobasi,Bassi Chache,Nyamemiso
0.116.11029.59580,Kisii,Bobasi,Bassi Chache,Nyameterere
0.116.11029.59658,Kisii,Bobasi,Bassi Chache,Nyamogenga
0.116.11029.59659,Kisii,Bobasi,Bassi Chache,Nyamonema
0.116.11029.59596,Kisii,Bobasi,Bassi Chache,Omoyo
0.116.11029.59629,Kisii,Bobasi,Bassi Chache,Omoyo
0.116.11029.59581,Kisii,Bobasi,Bassi Chache,Riabwogonka 1
0.116.11029.59582,Kisii,Bobasi,Bassi Chache,Riabwongoka 2
0.116.11029.59583,Kisii,Bobasi,Bassi Chache,Riabwongoka 2
0.116.11029.59584,Kisii,Bobasi,Bassi Chache,Riachute
0.116.11029.59585,Kisii,Bobasi,Bassi Chache,Rigena
0.116.11029.59660,Kisii,Bobasi,Bassi Chache,Riokonu
0.116.11029.59586,Kisii,Bobasi,Bassi Chache,Tente
0.116.11029.18634,Kisii,Bobasi,Bassi Chache,Unassigned
0.116.11029.18636,Kisii,Bobasi,Bassi Masige East,Unassigned
0.116.11029.60091,Kisii,Bobasi,Bassi Masige West,Anate 1
0.116.11029.60092,Kisii,Bobasi,Bassi Masige West,Anate 2
0.116.11029.60134,Kisii,Bobasi,Bassi Masige West,Bogesaka
0.116.11029.60126,Kisii,Bobasi,Bassi Masige West,Bogosogwa
0.116.11029.60135,Kisii,Bobasi,Bassi Masige West,Eburi
0.116.11029.60046,Kisii,Bobasi,Bassi Masige West,Emesa
0.116.11029.60093,Kisii,Bobasi,Bassi Masige West,Endara
0.116.11029.60136,Kisii,Bobasi,Bassi Masige West,Engotha
0.116.11029.60064,Kisii,Bobasi,Bassi Masige West,Enkoronko
0.116.11029.60094,Kisii,Bobasi,Bassi Masige West,Getare
0.116.11029.60047,Kisii,Bobasi,Bassi Masige West,Getare 1
0.116.11029.60137,Kisii,Bobasi,Bassi Masige West,Getogi
0.116.11029.60048,Kisii,Bobasi,Bassi Masige West,Getunwa 1
0.116.11029.60049,Kisii,Bobasi,Bassi Masige West,Getunwa 2
0.116.11029.60098,Kisii,Bobasi,Bassi Masige West,Giasaiga 1
0.116.11029.60095,Kisii,Bobasi,Bassi Masige West,Giasaiga 2
0.116.11029.60128,Kisii,Bobasi,Bassi Masige West,Giasaiga 3
0.116.11029.60097,Kisii,Bobasi,Bassi Masige West,Giasaiga 4
0.116.11029.60096,Kisii,Bobasi,Bassi Masige West,Giasaiga 5
0.116.11029.18635,Kisii,Bobasi,Bassi Masige West,Gionseri
0.116.11029.60050,Kisii,Bobasi,Bassi Masige West,Inani 1
0.116.11029.60051,Kisii,Bobasi,Bassi Masige West,Inani 2
0.116.11029.60138,Kisii,Bobasi,Bassi Masige West,Irongo
0.116.11029.60052,Kisii,Bobasi,Bassi Masige West,Itibo
0.116.11029.60139,Kisii,Bobasi,Bassi Masige West,Kebobora
0.116.11029.60140,Kisii,Bobasi,Bassi Masige West,Kegengo 1
0.116.11029.60141,Kisii,Bobasi,Bassi Masige West,Kegengo 2
0.116.11029.60129,Kisii,Bobasi,Bassi Masige West,Kemwamu
0.116.11029.60111,Kisii,Bobasi,Bassi Masige West,Kiobegi
0.116.11029.60112,Kisii,Bobasi,Bassi Masige West,Kiomachongo
0.116.11029.60143,Kisii,Bobasi,Bassi Masige West,Kiomogire
0.116.11029.60142,Kisii,Bobasi,Bassi Masige West,Kiomogire 2
0.116.11029.60113,Kisii,Bobasi,Bassi Masige West,Metengero
0.116.11029.60114,Kisii,Bobasi,Bassi Masige West,Metengero 2
0.116.11029.60144,Kisii,Bobasi,Bassi Masige West,Mosora
0.116.11029.60066,Kisii,Bobasi,Bassi Masige West,Nyabigena 1
0.116.11029.60130,Kisii,Bobasi,Bassi Masige West,Nyabisase
0.116.11029.60145,Kisii,Bobasi,Bassi Masige West,Nyaborarire
0.116.11029.60115,Kisii,Bobasi,Bassi Masige West,Nyachenge 2
0.116.11029.60116,Kisii,Bobasi,Bassi Masige West,Nyachenge 3
0.116.11029.60117,Kisii,Bobasi,Bassi Masige West,Nyaiguku 
0.116.11029.60118,Kisii,Bobasi,Bassi Masige West,Nyakegara 1
0.116.11029.60119,Kisii,Bobasi,Bassi Masige West,Nyakegara 2
0.116.11029.60120,Kisii,Bobasi,Bassi Masige West,Nyakegara 3
0.116.11029.60121,Kisii,Bobasi,Bassi Masige West,Nyakegara 3
0.116.11029.60146,Kisii,Bobasi,Bassi Masige West,Nyamebondo
0.116.11029.60147,Kisii,Bobasi,Bassi Masige West,Nyamegongi
0.116.11029.60131,Kisii,Bobasi,Bassi Masige West,Nyamiobo
0.116.11029.60053,Kisii,Bobasi,Bassi Masige West,Nyansakia 1
0.116.11029.60054,Kisii,Bobasi,Bassi Masige West,Nyansakia 2
0.116.11029.60067,Kisii,Bobasi,Bassi Masige West,Nyansangio
0.116.11029.60068,Kisii,Bobasi,Bassi Masige West,Omogonchoro 1
0.116.11029.60069,Kisii,Bobasi,Bassi Masige West,Omogonchoro 2
0.116.11029.60122,Kisii,Bobasi,Bassi Masige West,Omokubo
0.116.11029.60123,Kisii,Bobasi,Bassi Masige West,Omoraa 1
0.116.11029.60124,Kisii,Bobasi,Bassi Masige West,Omoraa 2
0.116.11029.60125,Kisii,Bobasi,Bassi Masige West,Omoraa 3
0.116.11029.60055,Kisii,Bobasi,Bassi Masige West,Omotembe
0.116.11029.60056,Kisii,Bobasi,Bassi Masige West,Omwobo
0.116.11029.60148,Kisii,Bobasi,Bassi Masige West,Orogare 1
0.116.11029.60149,Kisii,Bobasi,Bassi Masige West,Orogare 2
0.116.11029.60057,Kisii,Bobasi,Bassi Masige West,Riamochoge
0.116.11029.60070,Kisii,Bobasi,Bassi Masige West,Rianchaga
0.116.11029.60090,Kisii,Bobasi,Bassi Masige West,Rianchaga
0.116.11029.60058,Kisii,Bobasi,Bassi Masige West,Rianyakoria
0.116.11029.60059,Kisii,Bobasi,Bassi Masige West,Ribate
0.116.11029.60132,Kisii,Bobasi,Bassi Masige West,Ribate
0.116.11029.60061,Kisii,Bobasi,Bassi Masige West,Riogoncho
0.116.11029.60060,Kisii,Bobasi,Bassi Masige West,Riombongi
0.116.11029.60062,Kisii,Bobasi,Bassi Masige West,Rionserio
0.116.11029.60133,Kisii,Bobasi,Bassi Masige West,Ritumbe
0.116.11029.60063,Kisii,Bobasi,Bassi Masige West,Riyabo
0.116.11029.60075,Kisii,Bobasi,Bobasi Boitangare,Anate 1
0.116.11029.60076,Kisii,Bobasi,Bobasi Boitangare,Anate 2
0.116.11029.59966,Kisii,Bobasi,Bobasi Boitangare,Bama
0.116.11029.60034,Kisii,Bobasi,Bobasi Boitangare,Bochiaku
0.116.11029.59967,Kisii,Bobasi,Bobasi Boitangare,Bomarasi
0.116.11029.59980,Kisii,Bobasi,Bobasi Boitangare,Bondeka
0.116.11029.60007,Kisii,Bobasi,Bobasi Boitangare,Bondeka
0.116.11029.59968,Kisii,Bobasi,Bobasi Boitangare,Bontorome
0.116.11029.59969,Kisii,Bobasi,Bobasi Boitangare,Bonyangande
0.116.11029.59970,Kisii,Bobasi,Bobasi Boitangare,Bonyangande 2
0.116.11029.60008,Kisii,Bobasi,Bobasi Boitangare,Borangi
0.116.11029.60035,Kisii,Bobasi,Bobasi Boitangare,Borangi
0.116.11029.59971,Kisii,Bobasi,Bobasi Boitangare,Bosingi 1
0.116.11029.59972,Kisii,Bobasi,Bobasi Boitangare,Bosingi 2
0.116.11029.59981,Kisii,Bobasi,Bobasi Boitangare,Chirichiro
0.116.11029.60036,Kisii,Bobasi,Bobasi Boitangare,Ebate
0.116.11029.60037,Kisii,Bobasi,Bobasi Boitangare,Ekenyoru
0.116.11029.60038,Kisii,Bobasi,Bobasi Boitangare,Enchoro 1
0.116.11029.60039,Kisii,Bobasi,Bobasi Boitangare,Enchoro 2
0.116.11029.60040,Kisii,Bobasi,Bobasi Boitangare,Enchoro 3
0.116.11029.60041,Kisii,Bobasi,Bobasi Boitangare,Enchoro 4
0.116.11029.60077,Kisii,Bobasi,Bobasi Boitangare,Endara
0.116.11029.60009,Kisii,Bobasi,Bobasi Boitangare,Esamba
0.116.11029.59982,Kisii,Bobasi,Bobasi Boitangare,Etangi
0.116.11029.60010,Kisii,Bobasi,Bobasi Boitangare,Gesarara
0.116.11029.60011,Kisii,Bobasi,Bobasi Boitangare,Getacho
0.116.11029.60012,Kisii,Bobasi,Bobasi Boitangare,Getare
0.116.11029.60042,Kisii,Bobasi,Bobasi Boitangare,Getare
0.116.11029.60043,Kisii,Bobasi,Bobasi Boitangare,Getare
0.116.11029.60078,Kisii,Bobasi,Bobasi Boitangare,Getare
0.116.11029.60013,Kisii,Bobasi,Bobasi Boitangare,Getiongo
0.116.11029.60014,Kisii,Bobasi,Bobasi Boitangare,Getiro
0.116.11029.60015,Kisii,Bobasi,Bobasi Boitangare,Getiro
0.116.11029.60071,Kisii,Bobasi,Bobasi Boitangare,Getunwa
0.116.11029.60080,Kisii,Bobasi,Bobasi Boitangare,Giasaiga
0.116.11029.60081,Kisii,Bobasi,Bobasi Boitangare,Giasaiga 5
0.116.11029.60079,Kisii,Bobasi,Bobasi Boitangare,Gisaiga 2
0.116.11029.60082,Kisii,Bobasi,Bobasi Boitangare,Gurubu
0.116.11029.60083,Kisii,Bobasi,Bobasi Boitangare,Gurubu 2
0.116.11029.60084,Kisii,Bobasi,Bobasi Boitangare,Gurubu 3
0.116.11029.60016,Kisii,Bobasi,Bobasi Boitangare,Ikenye
0.116.11029.60044,Kisii,Bobasi,Bobasi Boitangare,Ikenye
0.116.11029.60017,Kisii,Bobasi,Bobasi Boitangare,Ikobe
0.116.11029.60018,Kisii,Bobasi,Bobasi Boitangare,Inani
0.116.11029.60019,Kisii,Bobasi,Bobasi Boitangare,Inani 2
0.116.11029.60020,Kisii,Bobasi,Bobasi Boitangare,Iranya 1
0.116.11029.60045,Kisii,Bobasi,Bobasi Boitangare,Iranya 1
0.116.11029.60021,Kisii,Bobasi,Bobasi Boitangare,Kabosi
0.116.11029.60022,Kisii,Bobasi,Bobasi Boitangare,Kebogerero
0.116.11029.60023,Kisii,Bobasi,Bobasi Boitangare,Kegochi
0.116.11029.59973,Kisii,Bobasi,Bobasi Boitangare,Keigamere 1
0.116.11029.59974,Kisii,Bobasi,Bobasi Boitangare,Keigamere 2
0.116.11029.59983,Kisii,Bobasi,Bobasi Boitangare,Kiamisiori
0.116.11029.59984,Kisii,Bobasi,Bobasi Boitangare,Kiamisiori
0.116.11029.60024,Kisii,Bobasi,Bobasi Boitangare,Kiamokama
0.116.11029.59985,Kisii,Bobasi,Bobasi Boitangare,Kiongongi
0.116.11029.59996,Kisii,Bobasi,Bobasi Boitangare,Maiga
0.116.11029.60025,Kisii,Bobasi,Bobasi Boitangare,Maiga
0.116.11029.59997,Kisii,Bobasi,Bobasi Boitangare,Manyomba
0.116.11029.60026,Kisii,Bobasi,Bobasi Boitangare,Manyumba
0.116.11029.59986,Kisii,Bobasi,Bobasi Boitangare,Matongo
0.116.11029.60085,Kisii,Bobasi,Bobasi Boitangare,Matuta
0.116.11029.59975,Kisii,Bobasi,Bobasi Boitangare,Metembe
0.116.11029.59987,Kisii,Bobasi,Bobasi Boitangare,Metengero
0.116.11029.59988,Kisii,Bobasi,Bobasi Boitangare,Mogorora
0.116.11029.59976,Kisii,Bobasi,Bobasi Boitangare,Mwamorwa
0.116.11029.59977,Kisii,Bobasi,Bobasi Boitangare,Mwomtorowe
0.116.11029.59998,Kisii,Bobasi,Bobasi Boitangare,Naivasha
0.116.11029.60027,Kisii,Bobasi,Bobasi Boitangare,Naivasha
0.116.11029.59989,Kisii,Bobasi,Bobasi Boitangare,Nyabare 2
0.116.11029.60073,Kisii,Bobasi,Bobasi Boitangare,Nyabigena
0.116.11029.60072,Kisii,Bobasi,Bobasi Boitangare,Nyabigena 2
0.116.11029.60086,Kisii,Bobasi,Bobasi Boitangare,Nyabisase 1
0.116.11029.60087,Kisii,Bobasi,Bobasi Boitangare,Nyabisase 2
0.116.11029.60089,Kisii,Bobasi,Bobasi Boitangare,Nyabisia 2
0.116.11029.60088,Kisii,Bobasi,Bobasi Boitangare,Nyabisia A
0.116.11029.59999,Kisii,Bobasi,Bobasi Boitangare,Nyabochua
0.116.11029.60000,Kisii,Bobasi,Bobasi Boitangare,Nyabochua
0.116.11029.60028,Kisii,Bobasi,Bobasi Boitangare,Nyabochua
0.116.11029.59990,Kisii,Bobasi,Bobasi Boitangare,Nyaguku
0.116.11029.59992,Kisii,Bobasi,Bobasi Boitangare,Nyakumbati
0.116.11029.59991,Kisii,Bobasi,Bobasi Boitangare,Nyakumbati 2
0.116.11029.59993,Kisii,Bobasi,Bobasi Boitangare,Nyandoche 1
0.116.11029.59994,Kisii,Bobasi,Bobasi Boitangare,Nyandoche 2
0.116.11029.59978,Kisii,Bobasi,Bobasi Boitangare,Nyaronge 1
0.116.11029.59979,Kisii,Bobasi,Bobasi Boitangare,Nyaronge 2
0.116.11029.60001,Kisii,Bobasi,Bobasi Boitangare,Nyationgongo
0.116.11029.60029,Kisii,Bobasi,Bobasi Boitangare,Nyationgongo 
0.116.11029.60002,Kisii,Bobasi,Bobasi Boitangare,Omoyo
0.116.11029.60030,Kisii,Bobasi,Bobasi Boitangare,Omoyo
0.116.11029.60074,Kisii,Bobasi,Bobasi Boitangare,Rianchaga
0.116.11029.60003,Kisii,Bobasi,Bobasi Boitangare,Riatebe
0.116.11029.60031,Kisii,Bobasi,Bobasi Boitangare,Riatebe 
0.116.11029.60004,Kisii,Bobasi,Bobasi Boitangare,Riatinda
0.116.11029.60032,Kisii,Bobasi,Bobasi Boitangare,Riatinda
0.116.11029.60005,Kisii,Bobasi,Bobasi Boitangare,Rochanga 1
0.116.11029.60006,Kisii,Bobasi,Bobasi Boitangare,Rochanga 1
0.116.11029.60033,Kisii,Bobasi,Bobasi Boitangare,Ronchaga 1
0.116.11029.59995,Kisii,Bobasi,Bobasi Boitangare,Tente
0.116.11029.18632,Kisii,Bobasi,Bobasi Boitangare,Unassigned
0.116.11029.59763,Kisii,Bobasi,Nyacheki, Enchoro A
0.116.11029.59806,Kisii,Bobasi,Nyacheki,Amakonge
0.116.11029.59710,Kisii,Bobasi,Nyacheki,Baringo
0.116.11029.59741,Kisii,Bobasi,Nyacheki,Barosi
0.116.11029.59742,Kisii,Bobasi,Nyacheki,Barosi B
0.116.11029.59760,Kisii,Bobasi,Nyacheki,Bikeri 
0.116.11029.59794,Kisii,Bobasi,Nyacheki,Biosi
0.116.11029.59749,Kisii,Bobasi,Nyacheki,Bogetunga
0.116.11029.59856,Kisii,Bobasi,Nyacheki,Boikimogori
0.116.11029.59791,Kisii,Bobasi,Nyacheki,Bokimogori
0.116.11029.59711,Kisii,Bobasi,Nyacheki,Bondeka
0.116.11029.59796,Kisii,Bobasi,Nyacheki,Borangi
0.116.11029.59795,Kisii,Bobasi,Nyacheki,Borangi 1
0.116.11029.59868,Kisii,Bobasi,Nyacheki,Borangi 1
0.116.11029.59797,Kisii,Bobasi,Nyacheki,Borangi 2
0.116.11029.59805,Kisii,Bobasi,Nyacheki,Borangi 2
0.116.11029.59869,Kisii,Bobasi,Nyacheki,Borangi 2
0.116.11029.59768,Kisii,Bobasi,Nyacheki,Borangi A
0.116.11029.59822,Kisii,Bobasi,Nyacheki,Borangi A
0.116.11029.59769,Kisii,Bobasi,Nyacheki,Borangi B
0.116.11029.59823,Kisii,Bobasi,Nyacheki,Borangi B
0.116.11029.59743,Kisii,Bobasi,Nyacheki,Chitago A
0.116.11029.59744,Kisii,Bobasi,Nyacheki,Chitago B
0.116.11029.59745,Kisii,Bobasi,Nyacheki,Chitago C
0.116.11029.59825,Kisii,Bobasi,Nyacheki,Ebiosi
0.116.11029.59824,Kisii,Bobasi,Nyacheki,Ebiosi B
0.116.11029.59771,Kisii,Bobasi,Nyacheki,Ekware 1
0.116.11029.59772,Kisii,Bobasi,Nyacheki,Ekware 2
0.116.11029.59826,Kisii,Bobasi,Nyacheki,Ekware A
0.116.11029.59764,Kisii,Bobasi,Nyacheki,Enchoro B
0.116.11029.59773,Kisii,Bobasi,Nyacheki,Enchoro B
0.116.11029.59827,Kisii,Bobasi,Nyacheki,Enchoro B
0.116.11029.59894,Kisii,Bobasi,Nyacheki,Entakana
0.116.11029.59775,Kisii,Bobasi,Nyacheki,Eronge
0.116.11029.59765,Kisii,Bobasi,Nyacheki,Gekomoni A
0.116.11029.59828,Kisii,Bobasi,Nyacheki,Gekomoni A
0.116.11029.59766,Kisii,Bobasi,Nyacheki,Gekomoni B
0.116.11029.59829,Kisii,Bobasi,Nyacheki,Gekomoni B
0.116.11029.59809,Kisii,Bobasi,Nyacheki,Getare
0.116.11029.59857,Kisii,Bobasi,Nyacheki,Getare
0.116.11029.59870,Kisii,Bobasi,Nyacheki,Getare
0.116.11029.59877,Kisii,Bobasi,Nyacheki,Geteri
0.116.11029.59830,Kisii,Bobasi,Nyacheki,Getiongo
0.116.11029.59878,Kisii,Bobasi,Nyacheki,Goroba
0.116.11029.59729,Kisii,Bobasi,Nyacheki,Goroba A
0.116.11029.59730,Kisii,Bobasi,Nyacheki,Goroba B
0.116.11029.59739,Kisii,Bobasi,Nyacheki,Isena
0.116.11029.59762,Kisii,Bobasi,Nyacheki,Itaro
0.116.11029.59776,Kisii,Bobasi,Nyacheki,Itibo
0.116.11029.59831,Kisii,Bobasi,Nyacheki,Itibo
0.116.11029.59895,Kisii,Bobasi,Nyacheki,Itibo
0.116.11029.59879,Kisii,Bobasi,Nyacheki,Iyenga
0.116.11029.59750,Kisii,Bobasi,Nyacheki,Keera
0.116.11029.59832,Kisii,Bobasi,Nyacheki,Keera
0.116.11029.59740,Kisii,Bobasi,Nyacheki,Kenyanta
0.116.11029.59810,Kisii,Bobasi,Nyacheki,Kenyoro
0.116.11029.59871,Kisii,Bobasi,Nyacheki,Kenyoro
0.116.11029.59720,Kisii,Bobasi,Nyacheki,Kiangondi
0.116.11029.59839,Kisii,Bobasi,Nyacheki,Kiangondi
0.116.11029.59782,Kisii,Bobasi,Nyacheki,Kiombwori 1
0.116.11029.59896,Kisii,Bobasi,Nyacheki,Kiombwori 1
0.116.11029.59783,Kisii,Bobasi,Nyacheki,Kiombwori 2
0.116.11029.59897,Kisii,Bobasi,Nyacheki,Kiombwori 2
0.116.11029.59753,Kisii,Bobasi,Nyacheki,Masabo
0.116.11029.59792,Kisii,Bobasi,Nyacheki,Matangamano/getare
0.116.11029.59807,Kisii,Bobasi,Nyacheki,Matangamano/getare
0.116.11029.59770,Kisii,Bobasi,Nyacheki,Matibo
0.116.11029.59781,Kisii,Bobasi,Nyacheki,Mobamba
0.116.11029.59898,Kisii,Bobasi,Nyacheki,Mobamba
0.116.11029.59751,Kisii,Bobasi,Nyacheki,Mochengo A
0.116.11029.59833,Kisii,Bobasi,Nyacheki,Mochengo A
0.116.11029.59834,Kisii,Bobasi,Nyacheki,Mochengo B
0.116.11029.59752,Kisii,Bobasi,Nyacheki,Mochengo C
0.116.11029.59811,Kisii,Bobasi,Nyacheki,Mogonchoro
0.116.11029.59872,Kisii,Bobasi,Nyacheki,Mogonchoro
0.116.11029.59821,Kisii,Bobasi,Nyacheki,Mogonga
0.116.11029.59746,Kisii,Bobasi,Nyacheki,Mogonga 1
0.116.11029.59747,Kisii,Bobasi,Nyacheki,Mogonga 2
0.116.11029.59712,Kisii,Bobasi,Nyacheki,Mogonga A
0.116.11029.59840,Kisii,Bobasi,Nyacheki,Mogonga A
0.116.11029.59713,Kisii,Bobasi,Nyacheki,Mogonga B
0.116.11029.59841,Kisii,Bobasi,Nyacheki,Mogonga B
0.116.11029.59715,Kisii,Bobasi,Nyacheki,Mogonga C
0.116.11029.59842,Kisii,Bobasi,Nyacheki,Mogonga C
0.116.11029.59714,Kisii,Bobasi,Nyacheki,Mogonga D
0.116.11029.59843,Kisii,Bobasi,Nyacheki,Mogonga D
0.116.11029.59844,Kisii,Bobasi,Nyacheki,Mogonga E
